"U1","U2","group"
4.444048827728,1.32433626551974,3
0.339785402854646,-13.8796892414535,2
7.36043400152561,2.62546632190097,8
-13.8534665645755,-1.13817241291653,7
-12.5740495266116,-0.636870051428193,7
-12.272271686951,0.1976152410065,7
5.48791593893405,4.93522975345004,6
4.22220415457126,2.38380525012363,3
4.62250274999973,0.809496616319305,1
-12.2307811321414,1.20917341609347,7
4.05613417013522,2.2626216163193,3
5.05644697531101,1.93789467711795,1
-13.974474483887,-0.420873279377335,7
6.72507757528659,3.54338881869662,6
5.49080223425266,5.23146626849521,6
5.85593075140353,8.12550256152499,5
5.01676697119113,2.96183297534335,3
6.26337379797336,2.11531636615146,1
5.25966543539401,5.53503367801059,5
0.0634450076424724,-14.1937618504013,2
-0.635924035469329,-13.8432817707504,2
-0.627672189632689,-13.8953342686142,2
6.06421608312961,7.99319360156406,5
0.331815129359925,-13.9235830555404,2
-12.4337640346682,0.838867758706695,4
4.58981842382785,2.45028469462741,3
5.93481058462497,1.60199520488132,1
0.364096051295961,-13.7909031162704,2
5.91090816839572,0.551280354455596,1
5.13860029562351,0.732056771710998,1
5.89531130178806,7.97001645465244,5
4.15290588720676,0.914680754140502,3
6.02352184637424,1.19596824546207,1
5.65687794073459,1.44772717852939,1
6.03660148962375,1.25467667479861,1
5.61886638983127,7.94458911319125,5
-12.2914090694583,0.110434358314163,7
-0.0949269773161763,-14.3618355045761,2
5.46738094671603,2.37740228076327,1
0.33092100008365,-13.0672111759628,2
5.94868130071994,1.18998811145175,1
-12.1203618587649,0.539166187242156,7
-0.00645553485516254,-14.1821375141586,2
5.20698780401584,2.55271217723239,3
5.19153160436984,1.24695501227725,1
-13.1873212398684,-0.89359387259137,7
-12.7240300716555,0.414123122886306,7
-12.9619403423465,0.17662501831401,7
5.88159698828098,0.921322559312469,1
-0.159573683301246,-13.5192480335678,2
6.68245310171481,0.708152030900604,1
3.9929761348569,0.863191937402374,3
6.13178963049289,4.26052472491611,6
0.0938668607079631,-14.1248331318344,2
3.97719997747775,2.52632019420016,3
5.69233936651584,7.83826157946933,5
0.212281471332276,-13.9181175480331,2
6.01696724279758,7.99048612017978,5
4.03194755895969,0.772709821656829,3
4.43202347143527,2.3431834926163,1
5.94248623236057,1.45296082396854,1
4.02657551153537,2.17346141238559,3
-10.6904807628787,-1.32191779713284,9
5.32135815008518,4.92364642520297,6
-12.7704473079837,-0.449166233345383,7
6.26414102896091,2.53425118823398,8
3.57924885137912,2.16392133136142,3
-13.9765725673831,-1.08428206543576,7
5.78916258200046,6.18541142840732,6
-12.6451011242068,-0.861405457064026,7
6.66657347067233,2.60398552317966,8
3.65841836317416,1.44657764335025,3
-12.5327868999637,-0.690288747354859,7
4.48416847570773,2.04610273738254,3
5.27956957205173,2.79123136897433,1
5.90420526846286,7.5825485934769,5
5.52179855688449,6.46090981860507,6
3.45824379309055,1.65837750335086,3
-12.8409724773562,-1.03545042376172,7
-12.6249156536258,1.32840964694369,4
-0.475838402072226,-13.9230623493637,2
6.99112409933444,2.10749075312961,8
4.01882643087741,0.815812622502929,3
6.22345537527438,0.596844290689117,1
5.31763119085666,2.88391325373996,1
-8.47751193658475,1.95729730029452,10
-12.5099330486453,-0.882928038641328,7
5.82716411932346,7.22923848529208,5
3.95359510763522,1.48337004084933,3
-13.217768246094,-0.69566234449994,7
-12.8426194729007,1.43301770587314,4
-13.0232139171756,-0.614817942186707,7
4.00633949621555,2.67234728236545,3
5.76288837774631,4.02728936572421,6
5.759882396301,2.19835326571811,8
6.59294599874851,1.67118320365298,8
5.12061209066745,1.6684016932999,1
4.26707786901828,2.31542227168429,3
5.40637869222995,0.895616268113738,1
6.38730568273898,1.11563262839664,1
-12.3873143734134,1.54043981929172,4
-14.061876827637,-0.670060003801697,7
4.66301960333225,1.66603681941379,3
-12.4757590831912,2.09775969882358,4
0.489613002380097,-12.9622431049789,2
0.032968914350236,-13.6590481052841,2
-0.557968253055846,-13.9184561024154,2
-10.6795640529788,-1.3312949190582,9
5.59167475088474,2.27991769214023,8
4.52325720175144,2.15370032687533,3
-12.3482089580691,2.15403888125766,4
3.71553034170505,1.19658265014041,3
4.03503460272189,2.35341975589145,3
4.24932283743259,2.39279911418307,3
5.63510126455661,6.73483369250644,6
-12.4464650692141,1.72280857463229,4
3.76271242483493,2.17750642199863,3
-12.5188832821048,1.46830305953372,4
5.95165533407565,1.09929571051944,1
-14.3171754421389,-1.03726890186917,7
4.58112902029392,1.1731919993912,3
0.567213243087495,-13.1526451359237,2
5.61826605184909,6.88493392367709,6
6.16131300314304,2.20878097911227,1
-13.5115552486575,-0.868504668279999,7
5.76272672994968,1.03530952830661,1
4.92587465628024,2.49568149943698,3
-14.3525558056033,-0.642521406217927,7
6.76072306021091,0.831000005200988,1
4.44120783193942,1.65380558867801,3
-12.5002818645633,-0.465583408876771,7
-14.6667924465335,-0.725352729364747,7
6.46053356512424,2.06040809054721,8
3.85304874761936,1.39957079787601,3
-12.2220683635867,1.06439099212039,7
-12.3903775753177,0.00827226911533486,7
5.59960693701144,6.40935895343173,6
-12.5305896343387,0.85455635686267,4
5.63160557134982,4.9097380389725,6
-12.172882610718,0.0744255383764566,7
6.79795927389499,0.817088936761505,1
0.124832516750062,-13.8350935230697,2
0.419526940425599,-13.4362631092514,2
-12.4792695583499,2.05361244578708,4
5.64356321676608,6.75671241183627,6
5.55355352743503,0.708227788404113,1
5.63373274191257,4.4168934573685,6
4.09982342108127,2.49079105754245,3
-0.220631254622971,-14.0529775867904,2
5.89626402243015,8.2332677592789,5
0.261384850581849,-14.3090772877182,2
-13.1710963787234,-0.592617357775086,7
-14.7670636715091,-0.632254029318207,7
-13.2612405361331,-1.04301204781186,7
4.41204971655246,1.19401845832217,3
5.55018801077243,6.53003070254672,6
6.23490042074558,1.72046372790683,1
4.76107925756809,2.07498452563632,3
5.41826099737521,1.63282844920505,1
5.68852896078464,7.57402274508823,5
5.52509254797336,6.47086617846835,6
4.81120390280124,1.82492837806094,3
7.38689417227145,2.31786320109714,8
-12.8521476329959,0.185230647519714,7
-12.8774877132571,1.26957425971378,4
6.87438482626315,1.46476051707614,1
5.4197625575864,4.9436850299393,6
5.43270677908298,5.04878470797885,6
6.38164944036838,1.87607154746402,8
5.97052902563449,2.12204406161655,8
0.0231664536797648,-13.5406103382553,2
4.02121824606296,1.70556518931735,3
4.22928518637058,1.14564726252902,3
-13.3897433818972,-0.700350011392945,7
3.43815893514987,2.00723335643161,3
-12.8113818706668,1.40664431949008,4
4.30878013952609,1.47482237716067,3
-12.9598813594973,-0.429722006126755,7
5.70552105291721,4.43099591632236,6
4.55704159124728,1.51489279170383,3
6.75728315695163,0.982051347688323,1
5.92329544409152,1.67993411918033,1
4.87215656622287,7.62077233691562,5
7.07870621069309,3.06353852649081,8
3.77668232305881,1.86150810618747,3
5.58241934164401,6.0184445132767,6
5.96671909674045,1.72141013045657,1
3.05215138777133,1.42364761729587,3
5.65306610449191,6.0998186816727,6
5.75838512762424,6.61421010394443,6
0.135896986564363,-14.2945614109482,2
5.55920023306247,1.20795593161929,1
5.51686901434299,6.19516084094394,6
5.19421905859348,2.42208144564975,3
5.71196884497043,5.65456387896884,6
0.237453645309175,-13.4579887638534,2
5.21571773870822,1.49817988772739,3
0.379149502357209,-13.2618751774276,2
-0.0881552340185994,-13.5725183735336,2
7.22794432028171,2.45506713290561,8
0.141158616384233,-13.355677629515,2
-14.4067655147708,-0.731063152357453,7
5.18904919012424,0.967887853578216,1
6.18686241491672,0.979609106973297,1
3.65681070669528,1.9906673182999,3
5.66448587759372,6.32685992617953,6
5.33530086859103,7.68322560687411,5
7.18746036871311,2.41864964862216,8
0.452452725013459,-13.0327606449569,2
5.27260774954196,0.666433428720123,1
0.145012205680574,-14.3455724964584,2
0.538018232425416,-13.0971079121078,2
5.64880937918063,6.00965926547397,6
-14.710519367615,-0.608383263155335,7
5.13348335607883,1.97530410189975,1
-12.4432797969973,1.91235575576175,4
4.40338653906223,2.18800804515231,3
4.08451742514011,1.98461387057651,3
0.220498448451722,-14.2571668873275,2
5.4869274555051,5.91671559710849,6
6.67847866400119,3.53533384700168,6
6.57645458563205,1.20326731105197,1
6.51876539572116,0.970828627542144,1
4.08239502294894,2.07490203280795,3
-12.4009862484134,1.13436267276157,4
5.3119892536008,1.50522003074039,1
5.60217279775974,1.4204129924332,1
5.072062915405,1.85763559241641,1
0.512399917682374,-13.58639052014,2
6.05134100302097,4.50909659762729,6
5.60335773809787,2.32153413195956,1
6.13390249594089,7.94798753161777,5
4.31011623724338,1.00134882827151,3
5.66873068197604,7.95586488147128,5
4.90983623846408,1.54024050135959,1
-13.6700835765994,-0.941631222769135,7
4.72448248251315,2.3430523623978,3
-14.4684224666751,-0.754981721445435,7
4.56003755911228,2.0913147677933,1
6.44737905844089,1.65292820830691,1
-12.7350097240603,-0.0344775250847279,7
-12.6936507763064,-0.418636495872849,7
5.88335747106906,4.66037986178744,6
4.17191357000705,2.47356650729526,3
-13.4155097545779,-1.00158771376263,7
3.87303966863986,1.44140956302035,3
6.47839063986179,1.92523846526492,1
6.03596681936618,7.78182599444736,5
4.11086315496799,2.80540463824618,3
4.37067694052097,1.44810650248874,3
-14.5023370327151,-0.573706949755067,7
3.86273807867404,2.42067906756747,3
5.57103056295749,6.02049157519687,6
-12.5984321178592,-0.24012964467656,7
6.09979099615451,7.93128249545444,5
5.60655588491794,4.0435852756058,6
-13.6567779125369,-1.12830152611386,7
5.00111860617038,0.95902607341159,1
3.70030350073215,1.41206989188541,3
5.99304289205905,2.04980895419467,8
-12.9416213573611,1.13299879927982,4
0.521784192165101,-13.5955152759994,2
-0.0178221853173131,-14.1916456470932,2
6.54352373464938,0.964604829743987,1
3.73639745100375,1.95343718428958,3
-12.7721114696658,0.486993287995941,7
5.90727609976169,1.19452724356998,1
3.47285885198947,2.06050727267612,3
0.636158531745637,-12.7763214359726,2
0.476679628928865,-13.8039922962631,2
5.63692707403537,6.28250214953769,6
4.13082022055026,2.13771054644931,3
0.023437356790269,-13.5056104908432,2
-0.646732503334319,-13.8276844273056,2
7.06103653295871,3.04557058711398,8
7.09624904974338,1.32266328235019,1
0.285539632877076,-13.2253618488754,2
4.27116007192966,1.54786894221652,3
-12.3557515682376,0.303345744804031,7
5.45142835958835,1.72384378810275,1
5.98902410848972,8.14953229327548,5
7.09692949636813,1.46367654700626,1
-13.7639518322146,-1.27413907150876,7
6.92151731832858,0.931223725274688,1
4.51299471243259,1.15265319247592,3
7.10984367712375,1.92578813929904,8
6.17645401342746,1.12168500323642,1
-13.6917939724124,-0.0599133313367902,7
-12.3903852047122,2.21032402415622,4
5.90332502706882,0.557916556790954,1
4.50898117407199,0.754884635404235,3
-10.9382415355838,-1.15499272446286,9
0.354315107902253,-13.490916276976,2
3.79761070593234,1.63521037001956,3
5.18257231100436,1.2072040786301,1
5.69997591360446,8.22276494403232,5
6.1228179393613,7.80902335543979,5
-12.3266177715457,2.21460554499972,4
-12.7282920421756,0.0263871972714723,7
-14.3168550075686,-1.15542950729977,7
-12.321039730469,0.466071878865844,7
0.17779028995868,-14.0093508015121,2
5.93556684835788,0.494929110005981,1
4.6515626369321,2.25528786082614,3
0.295786684592927,-14.3048649082626,2
3.99833864553806,1.30583987136233,3
5.93824142797824,2.88754341502536,8
0.316761261066163,-14.0282688389267,2
-12.6716933788455,1.18538341422427,4
-0.386494004884993,-14.1122770557846,2
5.61524004324313,7.96894071002353,5
6.66399998052951,2.21523449321139,8
6.65240425451633,1.67595527072299,1
3.8407921253049,1.81006357570041,3
-12.3519435466922,2.00739524264682,4
-13.6576381267703,-0.898064101740235,7
-12.4799647869265,1.85240564246524,4
-14.4274774135745,-0.762770081564301,7
5.91447681768771,0.51333150763858,1
5.40140814169284,5.76606748004306,6
5.39922994955417,5.1158041705643,6
5.03634447439548,2.10355589290012,8
-13.1561971248782,-0.876011575266236,7
-0.253151352536192,-13.904264474913,2
5.77863449438449,8.24273583789218,5
4.65293688162204,0.71697798867572,1
5.30622715338107,1.32473752398837,1
-12.7195325435794,-0.0830123300398528,7
-13.5665603222049,-0.990027810140961,7
5.87916797979709,2.53160045047153,8
5.8587479053342,0.910504435495025,1
0.582028275569642,-13.4550571690048,2
6.31527180059787,1.76092944045413,8
-12.4199481548465,1.47498426337588,4
5.92289680822727,1.32536301513065,1
5.71458191259738,5.25332114596713,6
6.00656122549411,7.97544476886142,5
5.72306675299045,5.75986955066074,6
5.27616495474216,5.44737622638095,5
0.435091084083284,-13.6105175266708,2
5.41539091451999,0.543521439031249,1
6.37037510259982,0.686567222074157,1
0.275949662765229,-13.078879381224,2
-12.469872051636,-0.102138670786732,7
-14.0023408474124,-0.374233896538132,7
5.67955393179294,6.46387383838046,6
-13.4763026775515,-0.978471482797974,7
-13.4432321132815,-0.908551896616334,7
5.17979616506931,2.55011985202182,3
5.8831676898801,1.27825555701602,1
5.41586107595798,1.46201453109134,1
5.78736776693698,6.64055774112094,6
-0.494233110705649,-13.7446680317367,2
4.8373741565549,0.659381185964233,1
5.65298361166354,1.8034387578522,1
6.480097240051,0.666206752256042,1
4.62409633978244,0.821622644857055,1
-14.0695529522097,-1.03204765419614,7
-12.8850627483523,-0.284064869090432,7
6.69219869955417,1.2456927051102,1
6.60535520895358,1.76389202971805,8
-12.3257670940554,1.48044822116244,4
6.07721371038791,1.24985859294284,1
5.69654363973972,6.18454596896518,6
-13.890131527344,-0.927224839731568,7
-14.6230226101077,-0.957890237375611,7
5.56480306967136,2.02569959063876,1
-12.7939820827639,-0.242166454597825,7
0.0829223154389506,-14.1465034733261,2
4.28910631521579,1.00080058474887,3
6.38448089941379,1.77011034388888,1
-14.820418888489,-0.655214811369294,7
5.08185047491428,2.63359043498386,3
-12.4114738048709,1.46909925837863,4
-14.418885761658,-0.784048820539826,7
-13.4471030773318,-1.13063254456174,7
4.52296871527072,1.16988096137393,3
6.01269668920871,1.53373405833591,1
-0.31181726397041,-13.7415781269516,2
0.207796400626863,-14.2031831989731,2
-13.0591645778811,-0.574291015669221,7
4.37975019796726,1.37551233668674,3
-13.6150556148684,-1.04941358666074,7
0.277519827922547,-14.2831192264999,2
5.79056257589694,1.99831197162021,1
1.01660925730106,-2.98947312931668,5
3.89292139395114,1.08008823294986,3
4.72220510824558,2.52728030581821,3
5.80294985159274,2.18959090609897,8
7.10073131903049,2.92018101115573,8
-0.0233064086830968,-14.0899954090561,2
-14.1419873775637,-0.855704690023774,7
4.32152265890476,2.3343829860245,3
-12.8249793590701,1.20751807589877,4
0.406384354671205,-13.0309305439438,2
5.9233755527341,0.533962403730041,1
-12.1435332836306,-0.433466816946381,7
-14.2999396862185,-0.797814453646058,7
-12.2184730114138,0.469943021730071,7
0.4841483293378,-12.9187126408066,2
-12.5422215999759,1.49311277766574,4
-12.5259862484134,-0.272899205490464,7
4.61213726385471,2.76114723582614,6
0.358952945312226,-13.937205339476,2
5.71119589193698,2.68070385356296,1
-14.5862250866092,-0.701131845518464,7
-13.655647808472,-1.08780696491849,7
3.95252174719211,2.09264895816196,3
0.604250377258027,-13.2791433582748,2
6.09241575582858,0.899974202111846,1
7.13162083013889,1.81089351077426,8
-0.0958778055107946,-14.1361732731308,2
5.12245888098117,1.23399040599216,1
0.384250289043153,-14.0515117893661,2
-12.4187255443728,-0.587066138788575,7
6.51468319280978,3.48902056117404,6
-12.2053237499392,1.10960862536777,7
3.64008278234836,1.29166731734622,3
-12.448803478638,-0.809965337320679,7
7.16776079519626,2.43070027728427,8
3.86966795309421,1.610095356897,3
7.18992609365817,1.92533335585941,8
-12.5103927196658,0.124417637780792,7
-13.0755601467288,-0.904892827078217,7
5.77006048544284,4.82946917910922,6
0.329063480933869,-14.229028726622,2
-12.4062848629153,-0.16981127361905,7
-13.1273379863894,-0.952861453100556,7
5.45980972631809,1.43944284816135,1
6.74411339147922,2.02062318225253,8
0.214305138429368,-13.2556419620956,2
5.70734829290744,6.17221734423984,6
-12.4094195903933,-0.725473071142548,7
5.91028160436984,4.71699759860385,6
5.72953981741306,1.82265612979282,1
6.23727793081638,1.65160915751804,1
-13.6024833263553,-1.16171827416074,7
6.62694305761691,3.46488425631869,6
4.84565157278415,0.787124012902862,1
5.65773767813083,1.64093432326663,1
6.39813370092746,1.25308546920169,1
0.0487856326901561,-13.3607006321396,2
0.408695345958436,-14.275210405394,2
6.60426229818698,1.05411097903598,1
-13.2836022915042,0.929718350366241,4
5.83914226873752,1.41598102946628,1
-13.0034785808719,1.28045997519839,4
6.058315700134,8.09195992846835,5
-13.3255239071048,0.137533103421813,7
5.14905113561984,0.755888556436187,1
4.4239334522092,1.36679873366702,3
-12.6848779262698,-0.946351374193543,7
6.70703262670871,1.55930087466586,1
5.85918516500827,4.81863353152621,6
6.72254127844211,0.928315376237518,1
0.26050627811786,-14.1676960239853,2
-13.4728007854617,-0.999765182539338,7
4.88098902090427,1.35704717536319,1
0.175983494361604,-14.2594337711776,2
-12.417909199158,1.24076757331241,7
4.68106407507297,0.850447987512237,1
0.649505144199098,-12.8322096119369,2
-13.9867091716922,-1.21503057579648,7
-12.6668811382449,-0.893565977617615,7
-12.4590354503787,0.69806108374942,7
4.74937433584567,2.41709897418368,3
5.65633720739719,4.94689175982822,6
4.9728049693906,2.2513169993912,3
5.55021662100192,5.92838046450961,6
0.60478711708423,-13.0180769215072,2
-0.20068521962527,-13.6041326771225,2
-14.5970807613528,-0.540092642113083,7
4.95792955740329,0.687146579221374,1
6.03199571951267,2.66926309962619,8
0.266515856822694,-13.3772850285019,2
5.74539226873752,7.75202796359409,5
6.02930683477756,8.11631963153232,5
5.75650734289523,0.992006753877288,1
3.77368444784519,1.34984347720493,3
4.49660009725925,2.22286746402133,3
7.08459801061984,2.59596345324863,8
5.91415256842014,5.05179545779575,6
5.12472910269138,2.40971825023044,8
7.08303922994968,2.50951907534946,8
4.91909880026218,0.748462234929687,1
6.99927753790256,2.70123836894382,8
3.63202638014194,2.0351099719559,3
-13.5429425777591,-0.893189037844056,7
5.83092302664157,5.79951712985385,6
6.86636204107639,2.05855104823459,8
-12.5799985469973,-0.805720115705842,7
5.58209461553928,6.38979146380771,6
6.81007236822482,3.47680303950656,6
4.87313694342014,2.27852175135959,3
6.04718441351291,4.60400864978183,6
4.60405868872043,2.78303286929477,3
3.82950872763034,1.63960883517612,3
4.50723833425876,2.33939597506869,3
-14.08807235376,-1.17383136849057,7
0.352173513015473,-13.8538589725937,2
7.37954992636081,2.34211323161471,8
5.51851267202731,6.39795110125888,6
-12.1111159862674,-0.277130524321908,7
5.8526911197507,4.14492175479282,6
5.98308224066135,7.70580956836093,5
-13.5234571041262,-0.473580236240739,7
-0.190239751497542,-14.2701120624984,2
6.87834829672214,2.99493524928439,8
-12.5246291698611,1.48372373481143,4
-12.7011790813601,-0.232122133180016,7
1.01756829603549,-2.98762681584012,5
0.694318359931672,-13.2870140324081,2
-13.6640430034793,-0.00545920307885994,7
3.36669415815707,1.51391837497104,3
-13.6784129680789,-0.695824707552308,7
5.24667114599582,2.03258011241305,3
5.76458353384372,5.07611272235263,6
4.54500765188571,2.4088642348801,8
4.2815823016965,2.07559082408298,3
-10.7002606929934,-1.32875135044705,9
5.71256203039523,5.05521676440585,6
-0.675288343588149,-13.9212188969101,2
7.28401035650607,2.54072544474948,8
4.83837313040134,0.728164588407165,1
5.19766802175876,0.614239071801788,1
0.0663675723874217,-14.0882482777084,2
6.92939991339084,0.969750856355316,1
4.86764854772922,1.95836756129611,3
4.17799705847141,1.56416938205112,3
4.67673200949069,2.40988085170138,3
0.209745800336564,-13.9540272007431,2
5.33294815405246,4.99933240313876,6
-12.5683475078738,-0.791203225656861,7
5.60159105642673,5.09929225345004,6
6.90520710333225,2.30431029696811,8
-12.4830060543216,1.84660801787723,4
4.25630421026584,2.35911581416476,3
-12.6361184658206,1.61486086745608,4
3.62098759992954,2.14437982936252,3
-14.4375691951907,-1.02285357813489,7
4.5220574794614,0.745508705571777,1
5.81692833288547,1.45363328357089,1
4.6481766162717,1.32384726901401,3
4.48143953665134,1.20238897700656,3
0.356164818843568,-13.5058708439316,2
0.0321139751279002,-14.0527162800277,2
5.81867784841892,7.98017213244785,5
-12.0677047313846,-0.355354363724106,7
4.13898224218723,1.97202274699557,3
5.48573774679538,3.75684139628757,6
0.606889372905458,-12.8117199192489,2
4.91236538275119,3.03170964618075,3
-12.618589931885,-0.35980885724675,7
-14.1060548366702,-1.09919061760556,7
0.217004513581956,-13.1439857731308,2
3.98986191137668,1.44785854716647,3
4.03173679693576,2.44430229564059,3
5.550907081207,1.36250171561587,1
4.59557718618747,0.573901688054687,1
-12.5652108730471,-0.387893194958085,7
5.35584873541232,2.02398631472934,1
5.47977871282932,1.5223234643494,1
5.69774574621555,6.01016042132724,6
-13.9958425106204,-0.869601989790314,7
7.25864548071262,2.37503287692416,8
4.89042705877658,1.84567007918704,3
3.95474428518649,2.96233031649936,3
5.6558932720029,6.28559634585727,6
7.04267305715915,2.13278839488376,8
-0.0468040646708364,-14.0133295307602,2
4.15311331137058,2.4508232821976,3
5.61163801535007,6.74676463504184,6
6.93773836477634,2.37853190799106,8
6.8313025890195,1.46576998134006,1
-13.2347217144168,-0.409672016903275,7
3.67051524504062,2.07139418025363,3
-14.2851577343142,-0.780160690351838,7
5.84830326422092,4.77668664355624,6
5.80920452459689,0.518034135297424,1
-12.6570439876712,1.45825765033115,4
5.44535726889011,4.81477401156772,6
-12.8228869976199,-1.05917539696347,7
6.11249107702609,2.64199254412997,8
5.48471683843967,6.2710513820206,6
-12.4553084911502,0.373382901147491,7
5.76531690939304,7.76941153903354,5
5.23217863424655,1.59418330092776,1
6.04721636160251,8.063753103212,5
5.39608234747287,1.56777629752505,1
5.74975818975803,5.99661347766269,6
6.61278337820407,3.6452231158768,6
4.89804739340183,7.61648938556064,5
5.50330013616916,0.843440388635284,1
4.6688851772153,3.0343365420853,5
3.97114748342868,1.25218806166995,3
3.88238138540622,2.2608065356766,3
7.20989984854099,2.42180392642367,8
4.126666015228,1.41028461356509,3
4.97732586248752,1.56737110514987,3
6.58381599768039,0.83944359917987,1
5.33570904119846,0.639568900064117,1
6.67289633139011,3.53661463160861,6
5.09292835577365,1.94721684356082,1
-13.2291360439456,1.10174701114047,4
5.63633341177341,7.82175681491244,5
-13.4590440334475,-0.916642809912079,7
3.99109024389621,0.99840173621524,3
-12.4688401760257,1.38535437484134,4
-14.4230552257693,-0.846276367708558,7
5.09578365667697,1.12480876345981,1
4.01477712972995,2.1963660468613,3
5.50266022070285,6.07037732501376,6
4.84333176000949,0.799722348645812,1
5.94935650213596,4.77781150241244,6
6.30423302038547,1.57565293212283,1
5.70609611853,2.94650885959018,6
-12.2834935726321,0.00230299060094964,7
4.32409805639621,2.32110783954013,3
4.89823192938205,7.59876773257602,5
6.02291864736911,8.0959272136246,5
-13.4796433986819,-1.18349328140866,7
5.56337923391696,7.88167998690952,5
5.13805431707736,1.36346242328036,1
-12.1684184612429,0.23251063127864,7
5.61761183126804,6.44771001239169,6
5.00867933615085,2.28821442027438,6
5.99329084738132,8.17903897662509,5
0.580814963420594,-12.9302292118515,2
4.73951191290256,2.50769946475375,3
-12.7655225338137,0.107266371444351,7
5.70624966009494,8.24658677478183,5
6.14910597189304,0.949200843766815,1
6.24772161825534,2.83215925593722,6
6.7200850902402,0.914801751569396,1
4.79267734869357,0.575190757707244,1
-12.497065121094,-0.851374233766907,7
-0.537671411196029,-13.9394321690048,2
5.52056354864475,2.69126627345431,6
6.62993950231906,2.12100622554172,8
7.4126128612363,2.55849406619418,8
-13.4498229564822,-0.365082199379319,7
5.60920900686618,6.44981000323642,6
4.39469808920261,2.30256650348056,3
-12.7884412349856,1.41800699134219,4
3.96646494253513,2.93062422175754,3
5.64884466513034,7.52242658038486,5
-12.1963639797366,0.0493022327576936,7
-12.7137313427127,-0.373541916414612,7
-13.836007648865,-0.636922741934174,7
4.69950813635227,3.19789073367465,6
-0.317682744721209,-13.9540224323715,2
5.56843132360812,7.83039853473056,5
-14.8290591777957,-0.745544696852082,7
3.97855657919284,0.834103678659088,3
5.59049505575534,6.40987632174838,6
-12.2983851970828,1.37359902758945,7
4.76341480596896,1.33958539862979,3
4.15904278143283,0.789062713578826,3
0.663095956882203,-12.6189356098617,2
-0.156442457596099,-13.6134681950058,2
4.23659176214572,2.41413471598971,3
-12.2615180553592,2.06587097545016,4
5.46433348043796,1.00594816108096,1
5.37267107351657,1.10774848361362,1
6.09735531195041,7.90901753802646,5
5.71060413702365,6.27945849795688,6
0.138206159909928,-13.2373609791244,2
-14.7852187694705,-0.708958948656434,7
6.14049047811862,1.54926512141574,1
-13.7165380062259,-1.2805593262161,7
5.84050030096408,8.08657929797519,5
5.93911165579196,8.11216637988437,5
5.20092863424655,0.464879845574981,1
7.00334162100192,2.30610678096164,8
-12.5550332607425,-0.786381448313111,7
